Time,Date,TotalVertices,TotalEdges,Density
1472317200000,27/08/2016 17:00:00,405,294,0.001796846394427120685577392578125
1472320800000,27/08/2016 18:00:00,463,294,0.001374435494653880596160888671875
1472324400000,27/08/2016 19:00:00,400,260,0.0016290727071464061737060546875
1472328000000,27/08/2016 20:00:00,405,288,0.001760176033712923526763916015625
1472331600000,27/08/2016 21:00:00,401,214,0.001334164640866219997406005859375
1472335200000,27/08/2016 22:00:00,442,266,0.001364648458547890186309814453125
1472338800000,27/08/2016 23:00:00,533,406,0.001431815908290445804595947265625
1472342400000,28/08/2016 00:00:00,721,472,0.000909231021068990230560302734375
1472346000000,28/08/2016 01:00:00,735,642,0.0011900127865374088287353515625
1472349600000,28/08/2016 02:00:00,516,480,0.001806276850402355194091796875
1472353200000,28/08/2016 03:00:00,350,234,0.001915677450597286224365234375
1472356800000,28/08/2016 04:00:00,254,168,0.00261429767124354839324951171875
1472360400000,28/08/2016 05:00:00,216,132,0.00284237717278301715850830078125
1472364000000,28/08/2016 06:00:00,188,142,0.0040391399525105953216552734375
1472367600000,28/08/2016 07:00:00,143,110,0.0054171183146536350250244140625
1472371200000,28/08/2016 08:00:00,212,186,0.004158097319304943084716796875
1472374800000,28/08/2016 09:00:00,268,224,0.00313041545450687408447265625
1472378400000,28/08/2016 10:00:00,224,136,0.00272261374630033969879150390625
1472382000000,28/08/2016 11:00:00,316,212,0.00212979712523519992828369140625
1472385600000,28/08/2016 12:00:00,338,260,0.00228258385322988033294677734375
1472389200000,28/08/2016 13:00:00,377,302,0.002130481414496898651123046875
1472392800000,28/08/2016 14:00:00,459,358,0.001702961628325283527374267578125
1472396400000,28/08/2016 15:00:00,454,370,0.001799068413674831390380859375
1472400000000,28/08/2016 16:00:00,487,382,0.00161397992633283138275146484375
1472403600000,28/08/2016 17:00:00,520,400,0.001482140156440436840057373046875
1472407200000,28/08/2016 18:00:00,487,340,0.00143652665428817272186279296875
1472410800000,28/08/2016 19:00:00,500,328,0.001314629218541085720062255859375
1472414400000,28/08/2016 20:00:00,546,502,0.001686998060904443264007568359375
1472418000000,28/08/2016 21:00:00,612,572,0.0015296898782253265380859375
1472421600000,28/08/2016 22:00:00,597,464,0.001304059405811131000518798828125
1472425200000,28/08/2016 23:00:00,623,476,0.001228368026204407215118408203125
1472428800000,29/08/2016 00:00:00,601,454,0.001259012729860842227935791015625
1472432400000,29/08/2016 01:00:00,602,386,0.00106688193045556545257568359375
1472436000000,29/08/2016 02:00:00,484,290,0.0012405249290168285369873046875
1472439600000,29/08/2016 03:00:00,388,300,0.0019979220815002918243408203125
1472443200000,29/08/2016 04:00:00,246,146,0.002422432415187358856201171875
1472446800000,29/08/2016 05:00:00,220,128,0.00265670404769480228424072265625
1472450400000,29/08/2016 06:00:00,174,124,0.0041193277575075626373291015625
1472454000000,29/08/2016 07:00:00,120,76,0.0053221289999783039093017578125
1472457600000,29/08/2016 08:00:00,192,150,0.0040903142653405666351318359375
1472461200000,29/08/2016 09:00:00,277,162,0.00211897655390202999114990234375
1472464800000,29/08/2016 10:00:00,251,98,0.0015617529861629009246826171875
1472468400000,29/08/2016 11:00:00,328,182,0.001696874736808240413665771484375
1472472000000,29/08/2016 12:00:00,581,330,0.000979286618530750274658203125
1472475600000,29/08/2016 13:00:00,564,360,0.001133744022808969020843505859375
1472479200000,29/08/2016 14:00:00,507,310,0.00120837916620075702667236328125
1472482800000,29/08/2016 15:00:00,649,420,0.0009986874647438526153564453125
1472486400000,29/08/2016 16:00:00,472,308,0.001385440235026180744171142578125
1472490000000,29/08/2016 17:00:00,463,324,0.001514684059657156467437744140625
1472493600000,29/08/2016 18:00:00,533,402,0.001417709398083388805389404296875
1472497200000,29/08/2016 19:00:00,514,300,0.001137734041549265384674072265625
1472500800000,29/08/2016 20:00:00,460,264,0.00125035527162253856658935546875
1472504400000,29/08/2016 21:00:00,537,258,0.000896356184966862201690673828125
1472508000000,29/08/2016 22:00:00,598,294,0.000823515583761036396026611328125
1472511600000,29/08/2016 23:00:00,656,364,0.000847142073325812816619873046875
1472515200000,30/08/2016 00:00:00,491,356,0.00147969578392803668975830078125
1472518800000,30/08/2016 01:00:00,731,682,0.0012780390679836273193359375
1472522400000,30/08/2016 02:00:00,566,448,0.00140091939829289913177490234375
1472526000000,30/08/2016 03:00:00,276,176,0.0023188404738903045654296875
1472529600000,30/08/2016 04:00:00,291,248,0.00293873692862689495086669921875
1472533200000,30/08/2016 05:00:00,281,192,0.00244026444852352142333984375
1472536800000,30/08/2016 06:00:00,197,116,0.00300424732267856597900390625
1472540400000,30/08/2016 07:00:00,165,102,0.00376940122805535793304443359375
1472544000000,30/08/2016 08:00:00,182,100,0.0030356384813785552978515625
1472547600000,30/08/2016 09:00:00,298,198,0.002237136475741863250732421875
1472551200000,30/08/2016 10:00:00,388,264,0.00175817147828638553619384765625
1472554800000,30/08/2016 11:00:00,414,348,0.00203530187718570232391357421875
1472558400000,30/08/2016 12:00:00,466,346,0.0015967511571943759918212890625
1472562000000,30/08/2016 13:00:00,440,316,0.001635949476622045040130615234375
1472565600000,30/08/2016 14:00:00,480,308,0.001339596346952021121978759765625
1472569200000,30/08/2016 15:00:00,582,460,0.00136037520132958889007568359375
1472572800000,30/08/2016 16:00:00,419,280,0.00159870274364948272705078125
1472576400000,30/08/2016 17:00:00,480,392,0.00170494080521166324615478515625
1472580000000,30/08/2016 18:00:00,433,338,0.001806945540010929107666015625
1472583600000,30/08/2016 19:00:00,466,346,0.0015967511571943759918212890625
1472587200000,30/08/2016 20:00:00,445,354,0.001791679300367832183837890625
1472590800000,30/08/2016 21:00:00,470,306,0.001388195785693824291229248046875
1472594400000,30/08/2016 22:00:00,516,410,0.001542861456982791423797607421875
1472598000000,30/08/2016 23:00:00,587,466,0.00135472207330167293548583984375
1472601600000,31/08/2016 00:00:00,563,398,0.00125787756405770778656005859375
1472605200000,31/08/2016 01:00:00,617,508,0.001336588873527944087982177734375
1472608800000,31/08/2016 02:00:00,489,452,0.0018941299058496952056884765625
1472612400000,31/08/2016 03:00:00,388,372,0.00247742352075874805450439453125
1472616000000,31/08/2016 04:00:00,187,158,0.0045425794087350368499755859375
1472619600000,31/08/2016 05:00:00,130,114,0.0067978533916175365447998046875
1472623200000,31/08/2016 06:00:00,148,116,0.0053318622522056102752685546875
1472626800000,31/08/2016 07:00:00,155,130,0.005446166731417179107666015625
1472630400000,31/08/2016 08:00:00,196,118,0.0030873888172209262847900390625
1472634000000,31/08/2016 09:00:00,190,132,0.00367585639469325542449951171875
1472637600000,31/08/2016 10:00:00,342,212,0.001817838870920240879058837890625
1472641200000,31/08/2016 11:00:00,370,266,0.00194828980602324008941650390625
1472644800000,31/08/2016 12:00:00,378,306,0.00214727804996073246002197265625
1472648400000,31/08/2016 13:00:00,441,268,0.001381158479489386081695556640625
1472652000000,31/08/2016 14:00:00,474,340,0.00151648954488337039947509765625
1472655600000,31/08/2016 15:00:00,598,426,0.00119325728155672550201416015625
1472659200000,31/08/2016 16:00:00,520,428,0.0015858900733292102813720703125
1472662800000,31/08/2016 17:00:00,561,410,0.0013050674460828304290771484375
1472666400000,31/08/2016 18:00:00,591,394,0.001129943528212606906890869140625
1472670000000,31/08/2016 19:00:00,665,456,0.001032702275551855564117431640625
1472673600000,31/08/2016 20:00:00,742,506,0.0009202978690154850482940673828125
1472677200000,31/08/2016 21:00:00,722,640,0.001229440444149076938629150390625
1472680800000,31/08/2016 22:00:00,783,530,0.00086558028124272823333740234375
1472684400000,31/08/2016 23:00:00,919,610,0.0007230555056594312191009521484375
1472688000000,01/09/2016 00:00:00,770,460,0.00077685643918812274932861328125
1472691600000,01/09/2016 01:00:00,639,452,0.001108707278035581111907958984375
1472695200000,01/09/2016 02:00:00,452,322,0.00157957733608782291412353515625
1472698800000,01/09/2016 03:00:00,310,258,0.0026933918707072734832763671875
1472702400000,01/09/2016 04:00:00,228,126,0.00243450026027858257293701171875
1472706000000,01/09/2016 05:00:00,191,126,0.00347203086130321025848388671875
1472709600000,01/09/2016 06:00:00,199,148,0.00375615456141531467437744140625
1472713200000,01/09/2016 07:00:00,173,130,0.004368866793811321258544921875
1472716800000,01/09/2016 08:00:00,210,96,0.002187286503612995147705078125
1472720400000,01/09/2016 09:00:00,68,28,0.0061457417905330657958984375
1472724000000,01/09/2016 10:00:00,419,306,0.001747153699398040771484375
1472727600000,01/09/2016 11:00:00,423,288,0.0016133910976350307464599609375
1472731200000,01/09/2016 12:00:00,532,426,0.0015080072917044162750244140625
1472734800000,01/09/2016 13:00:00,592,454,0.001297617447562515735626220703125
1472738400000,01/09/2016 14:00:00,582,420,0.001242081751115620136260986328125
1472742000000,01/09/2016 15:00:00,575,474,0.001436146092601120471954345703125
1472745600000,01/09/2016 16:00:00,615,474,0.00125526334159076213836669921875
1472749200000,01/09/2016 17:00:00,633,544,0.0013598096556961536407470703125
1472752800000,01/09/2016 18:00:00,537,474,0.0016467939130961894989013671875
1472756400000,01/09/2016 19:00:00,606,438,0.00119466497562825679779052734375
1472760000000,01/09/2016 20:00:00,685,602,0.001284842262975871562957763671875
1472763600000,01/09/2016 21:00:00,698,504,0.001035958412103354930877685546875
1472767200000,01/09/2016 22:00:00,634,476,0.00118608004413545131683349609375
1472770800000,01/09/2016 23:00:00,707,516,0.001033773995004594326019287109375
1472774400000,02/09/2016 00:00:00,664,472,0.001072161947377026081085205078125
1472778000000,02/09/2016 01:00:00,570,372,0.001146979979239404201507568359375
1472781600000,02/09/2016 02:00:00,495,332,0.001357706612907350063323974609375
1472785200000,02/09/2016 03:00:00,362,288,0.002203823067247867584228515625
1472788800000,02/09/2016 04:00:00,269,162,0.0022471286356449127197265625
1472792400000,02/09/2016 05:00:00,145,104,0.0049808430485427379608154296875
1472796000000,02/09/2016 06:00:00,169,140,0.004930966533720493316650390625
1472799600000,02/09/2016 07:00:00,213,134,0.00296749058179557323455810546875
1472803200000,02/09/2016 08:00:00,223,126,0.00254514603875577449798583984375
1472806800000,02/09/2016 09:00:00,247,100,0.00164576550014317035675048828125
1472810400000,02/09/2016 10:00:00,451,306,0.0015077604912221431732177734375
1472814000000,02/09/2016 11:00:00,466,338,0.001559832016937434673309326171875
1472817600000,02/09/2016 12:00:00,624,432,0.00111124827526509761810302734375
1472821200000,02/09/2016 13:00:00,686,606,0.00128960865549743175506591796875
1472824800000,02/09/2016 14:00:00,586,444,0.001295178080908954143524169921875
1472828400000,02/09/2016 15:00:00,617,458,0.00120503478683531284332275390625
1472832000000,02/09/2016 16:00:00,602,372,0.001028186641633510589599609375
1472835600000,02/09/2016 17:00:00,596,382,0.00107720936648547649383544921875
1472839200000,02/09/2016 18:00:00,627,498,0.00126878335140645503997802734375
1472842800000,02/09/2016 19:00:00,711,534,0.001057823770679533481597900390625
1472846400000,02/09/2016 20:00:00,725,596,0.001135454396717250347137451171875
1472850000000,02/09/2016 21:00:00,625,410,0.0010512820445001125335693359375
1472853600000,02/09/2016 22:00:00,525,448,0.00162849877960979938507080078125
1472857200000,02/09/2016 23:00:00,595,416,0.00117703643627464771270751953125
1472860800000,03/09/2016 00:00:00,717,526,0.001024598139338195323944091796875
1472864400000,03/09/2016 01:00:00,680,550,0.00119119812734425067901611328125
1472868000000,03/09/2016 02:00:00,612,442,0.001182033098302781581878662109375
1472871600000,03/09/2016 03:00:00,394,196,0.00126580637879669666290283203125
1472875200000,03/09/2016 04:00:00,318,222,0.00220224983058869838714599609375
1472878800000,03/09/2016 05:00:00,245,186,0.0031114085577428340911865234375
1472882400000,03/09/2016 06:00:00,240,188,0.0032775453291833400726318359375
1472886000000,03/09/2016 07:00:00,248,170,0.0027752383612096309661865234375
1472889600000,03/09/2016 08:00:00,206,138,0.00326781906187534332275390625
1472893200000,03/09/2016 09:00:00,268,166,0.00231986143626272678375244140625
1472896800000,03/09/2016 10:00:00,528,398,0.00143033755011856555938720703125
1472900400000,03/09/2016 11:00:00,515,420,0.001586641999892890453338623046875
1472904000000,03/09/2016 12:00:00,578,450,0.001349301077425479888916015625
1472907600000,03/09/2016 13:00:00,495,420,0.00171758071519434452056884765625
1472911200000,03/09/2016 14:00:00,561,422,0.001343264593742787837982177734375
1472914800000,03/09/2016 15:00:00,626,506,0.001293290755711495876312255859375
1472918400000,03/09/2016 16:00:00,542,410,0.001398258027620613574981689453125
1472922000000,03/09/2016 17:00:00,559,378,0.001211841474287211894989013671875
1472925600000,03/09/2016 18:00:00,566,418,0.00130710774101316928863525390625
1472929200000,03/09/2016 19:00:00,563,364,0.00115042063407599925994873046875
1472932800000,03/09/2016 20:00:00,562,448,0.001420950167812407016754150390625
1472936400000,03/09/2016 21:00:00,601,488,0.001353300060145556926727294921875
1472940000000,03/09/2016 22:00:00,752,504,0.0008924271096475422382354736328125
1472943600000,03/09/2016 23:00:00,801,516,0.0008052434423007071018218994140625
1472947200000,04/09/2016 00:00:00,635,452,0.0011227303184568881988525390625
1472950800000,04/09/2016 01:00:00,547,372,0.001245555118657648563385009765625
1472954400000,04/09/2016 02:00:00,603,440,0.00121210119687020778656005859375
1472958000000,04/09/2016 03:00:00,481,354,0.00153326406143605709075927734375
1472961600000,04/09/2016 04:00:00,340,310,0.00268957135267555713653564453125
1472965200000,04/09/2016 05:00:00,238,192,0.0034038932062685489654541015625
1472968800000,04/09/2016 06:00:00,243,212,0.003605074249207973480224609375
1472972400000,04/09/2016 07:00:00,263,260,0.003773256205022335052490234375
1472976000000,04/09/2016 08:00:00,183,96,0.00288236350752413272857666015625
1472979600000,04/09/2016 09:00:00,238,138,0.00244654831476509571075439453125
1472983200000,04/09/2016 10:00:00,314,204,0.00207565980963408946990966796875
1472986800000,04/09/2016 11:00:00,389,188,0.001245594001375138759613037109375
1472990400000,04/09/2016 12:00:00,466,224,0.001033734879456460475921630859375
1472994000000,04/09/2016 13:00:00,617,330,0.000868256553076207637786865234375
1472997600000,04/09/2016 14:00:00,538,266,0.000920714694075286388397216796875
1473001200000,04/09/2016 15:00:00,588,308,0.000892350100912153720855712890625
1473004800000,04/09/2016 16:00:00,488,274,0.001152926939539611339569091796875
1473008400000,04/09/2016 17:00:00,602,368,0.001017130911350250244140625
1473012000000,04/09/2016 18:00:00,481,316,0.001368676312267780303955078125
1473015600000,04/09/2016 19:00:00,596,368,0.001037730486132204532623291015625
1473019200000,04/09/2016 20:00:00,583,502,0.001479490543715655803680419921875
1473022800000,04/09/2016 21:00:00,556,400,0.001296260277740657329559326171875
1473026400000,04/09/2016 22:00:00,572,414,0.001267559011466801166534423828125
1473030000000,04/09/2016 23:00:00,636,484,0.001198435085825622081756591796875
1473033600000,05/09/2016 00:00:00,490,322,0.001343850395642220973968505859375
1473037200000,05/09/2016 01:00:00,493,380,0.0015666484832763671875
1473040800000,05/09/2016 02:00:00,387,208,0.00139240338467061519622802734375
1473044400000,05/09/2016 03:00:00,282,176,0.00222104438580572605133056640625
1473048000000,05/09/2016 04:00:00,221,158,0.00324969156645238399505615234375
1473051600000,05/09/2016 05:00:00,209,176,0.004048583097755908966064453125
1473055200000,05/09/2016 06:00:00,225,146,0.0028968253172934055328369140625
1473058800000,05/09/2016 07:00:00,248,228,0.00372208445332944393157958984375
1473062400000,05/09/2016 08:00:00,174,112,0.003720683045685291290283203125
1473066000000,05/09/2016 09:00:00,316,156,0.00156720913946628570556640625
1473069600000,05/09/2016 10:00:00,321,156,0.001518691540695726871490478515625
1473073200000,05/09/2016 11:00:00,402,216,0.001339933718554675579071044921875
1473076800000,05/09/2016 12:00:00,553,380,0.00124485674314200878143310546875
1473080400000,05/09/2016 13:00:00,633,568,0.0014198012650012969970703125
1473084000000,05/09/2016 14:00:00,601,372,0.001031614025123417377471923828125
1473087600000,05/09/2016 15:00:00,491,300,0.001246934640221297740936279296875
1473091200000,05/09/2016 16:00:00,589,444,0.001282006851397454738616943359375
1473094800000,05/09/2016 17:00:00,616,412,0.001087530399672687053680419921875
1473098400000,05/09/2016 18:00:00,532,414,0.001465528272092342376708984375
1473102000000,05/09/2016 19:00:00,650,524,0.001242147642187774181365966796875
1473105600000,05/09/2016 20:00:00,556,432,0.00139996106736361980438232421875
1473109200000,05/09/2016 21:00:00,734,570,0.001059436239302158355712890625
1473112800000,05/09/2016 22:00:00,665,450,0.001019114046357572078704833984375
1473116400000,05/09/2016 23:00:00,612,478,0.0012783072888851165771484375
1473120000000,06/09/2016 00:00:00,567,442,0.001377281732857227325439453125
1473123600000,06/09/2016 01:00:00,428,328,0.001794742769561707973480224609375
1473127200000,06/09/2016 02:00:00,409,290,0.001737858983688056468963623046875
1473130800000,06/09/2016 03:00:00,389,284,0.00188164203427731990814208984375
1473134400000,06/09/2016 04:00:00,257,204,0.00310068088583648204803466796875
1473138000000,06/09/2016 05:00:00,165,82,0.003030302934348583221435546875
1473141600000,06/09/2016 06:00:00,144,74,0.00359362852759659290313720703125
1473145200000,06/09/2016 07:00:00,189,150,0.0042215469293296337127685546875
1473148800000,06/09/2016 08:00:00,237,174,0.00311092031188309192657470703125
1473152400000,06/09/2016 09:00:00,352,264,0.00213675224222242832183837890625
1473156000000,06/09/2016 10:00:00,274,126,0.001684446935541927814483642578125
1473159600000,06/09/2016 11:00:00,454,342,0.001662922673858702182769775390625
1473163200000,06/09/2016 12:00:00,522,374,0.00137519207783043384552001953125
1473166800000,06/09/2016 13:00:00,459,244,0.00116067775525152683258056640625
